step,tasks_completed_total,total_movement_cost,deadlock_count,last_step_cpu_ms,total_cpu_ms,last_planning_ms,total_planning_ms,algo_nodes_expanded_last,algo_heap_moves_last,algo_generated_nodes_last,algo_valid_expansions_last,requests_created_total,request_wait_ticks_sum
4028,61,3640.000000,2302,0.000000,555.000000,0.000000,513.000000,0,0,0,0,0,0
4029,61,3640.000000,2303,0.000000,555.000000,0.000000,513.000000,0,0,0,0,0,0
4030,61,3640.000000,2304,0.000000,555.000000,0.000000,513.000000,0,0,0,0,0,0
4031,61,3640.000000,2305,0.000000,555.000000,0.000000,513.000000,0,0,0,0,0,0
4032,61,3640.000000,2306,0.000000,555.000000,0.000000,513.000000,0,0,0,0,0,0
4033,61,3640.000000,2307,0.000000,555.000000,0.000000,513.000000,0,0,0,0,0,0
4034,61,3640.000000,2308,1.000000,556.000000,1.000000,514.000000,0,0,0,0,0,0
4035,61,3640.000000,2309,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4036,61,3640.000000,2310,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4037,61,3640.000000,2311,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4038,61,3640.000000,2312,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4039,61,3640.000000,2313,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4040,61,3640.000000,2314,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4041,61,3640.000000,2315,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4042,61,3640.000000,2316,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4043,61,3640.000000,2317,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4044,61,3640.000000,2318,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4045,61,3640.000000,2319,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4046,61,3640.000000,2320,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4047,61,3640.000000,2321,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4048,61,3640.000000,2322,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4049,61,3640.000000,2323,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4050,61,3640.000000,2324,0.000000,556.000000,0.000000,514.000000,0,0,0,0,0,0
4051,61,3640.000000,2325,1.000000,557.000000,1.000000,515.000000,0,0,0,0,0,0
4052,61,3640.000000,2326,0.000000,557.000000,0.000000,515.000000,0,0,0,0,0,0
4053,61,3640.000000,2327,0.000000,557.000000,0.000000,515.000000,0,0,0,0,0,0
4054,61,3640.000000,2328,0.000000,557.000000,0.000000,515.000000,0,0,0,0,0,0
4055,61,3640.000000,2329,0.000000,557.000000,0.000000,515.000000,0,0,0,0,0,0
4056,61,3640.000000,2330,1.000000,558.000000,1.000000,516.000000,0,0,0,0,0,0
4057,61,3640.000000,2331,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4058,61,3640.000000,2332,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4059,61,3640.000000,2333,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4060,61,3640.000000,2334,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4061,61,3640.000000,2335,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4062,61,3640.000000,2336,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4063,61,3640.000000,2337,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4064,61,3640.000000,2338,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4065,61,3640.000000,2339,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4066,61,3640.000000,2340,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4067,61,3640.000000,2341,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4068,61,3640.000000,2342,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4069,61,3640.000000,2343,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4070,61,3640.000000,2344,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4071,61,3640.000000,2345,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4072,61,3640.000000,2346,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4073,61,3640.000000,2347,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4074,61,3640.000000,2348,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4075,61,3640.000000,2349,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4076,61,3640.000000,2350,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4077,61,3640.000000,2351,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4078,61,3640.000000,2352,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4079,61,3640.000000,2353,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4080,61,3640.000000,2354,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4081,61,3640.000000,2355,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4082,61,3640.000000,2356,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4083,61,3640.000000,2357,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4084,61,3640.000000,2358,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4085,61,3640.000000,2359,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4086,61,3640.000000,2360,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4087,61,3640.000000,2361,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4088,61,3640.000000,2362,0.000000,558.000000,0.000000,516.000000,0,0,0,0,0,0
4089,61,3640.000000,2363,1.000000,559.000000,1.000000,517.000000,0,0,0,0,0,0
4090,61,3640.000000,2364,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4091,61,3640.000000,2365,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4092,61,3640.000000,2366,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4093,61,3640.000000,2367,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4094,61,3640.000000,2368,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4095,61,3640.000000,2369,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4096,61,3640.000000,2370,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4097,61,3640.000000,2371,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4098,61,3640.000000,2372,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4099,61,3640.000000,2373,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4100,61,3640.000000,2374,0.000000,559.000000,0.000000,517.000000,0,0,0,0,0,0
4101,61,3640.000000,2375,1.000000,560.000000,1.000000,518.000000,0,0,0,0,0,0
4102,61,3640.000000,2376,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4103,61,3640.000000,2377,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4104,61,3640.000000,2378,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4105,61,3640.000000,2379,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4106,61,3640.000000,2380,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4107,61,3640.000000,2381,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4108,61,3640.000000,2382,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4109,61,3640.000000,2383,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4110,61,3640.000000,2384,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4111,61,3640.000000,2385,0.000000,560.000000,0.000000,518.000000,0,0,0,0,0,0
4112,61,3640.000000,2386,1.000000,561.000000,1.000000,519.000000,0,0,0,0,0,0
4113,61,3640.000000,2387,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4114,61,3640.000000,2388,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4115,61,3640.000000,2389,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4116,61,3640.000000,2390,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4117,61,3640.000000,2391,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4118,61,3640.000000,2392,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4119,61,3640.000000,2393,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4120,61,3640.000000,2394,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4121,61,3640.000000,2395,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4122,61,3640.000000,2396,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4123,61,3640.000000,2397,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4124,61,3640.000000,2398,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4125,61,3640.000000,2399,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4126,61,3640.000000,2400,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4127,61,3640.000000,2401,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4128,61,3640.000000,2402,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4129,61,3640.000000,2403,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4130,61,3640.000000,2404,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4131,61,3640.000000,2405,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4132,61,3640.000000,2406,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4133,61,3640.000000,2407,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4134,61,3640.000000,2408,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4135,61,3640.000000,2409,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4136,61,3640.000000,2410,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4137,61,3640.000000,2411,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4138,61,3640.000000,2412,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4139,61,3640.000000,2413,0.000000,561.000000,0.000000,519.000000,0,0,0,0,0,0
4140,61,3640.000000,2414,1.000000,562.000000,1.000000,520.000000,0,0,0,0,0,0
4141,61,3640.000000,2415,0.000000,562.000000,0.000000,520.000000,0,0,0,0,0,0
4142,61,3640.000000,2416,0.000000,562.000000,0.000000,520.000000,0,0,0,0,0,0
4143,61,3640.000000,2417,0.000000,562.000000,0.000000,520.000000,0,0,0,0,0,0
4144,61,3640.000000,2418,0.000000,562.000000,0.000000,520.000000,0,0,0,0,0,0
4145,61,3640.000000,2419,1.000000,563.000000,1.000000,521.000000,0,0,0,0,0,0
4146,61,3640.000000,2420,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4147,61,3640.000000,2421,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4148,61,3640.000000,2422,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4149,61,3640.000000,2423,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4150,61,3640.000000,2424,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4151,61,3640.000000,2425,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4152,61,3640.000000,2426,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4153,61,3640.000000,2427,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4154,61,3640.000000,2428,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4155,61,3640.000000,2429,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4156,61,3640.000000,2430,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4157,61,3640.000000,2431,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4158,61,3640.000000,2432,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4159,61,3640.000000,2433,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4160,61,3640.000000,2434,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4161,61,3640.000000,2435,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4162,61,3640.000000,2436,0.000000,563.000000,0.000000,521.000000,0,0,0,0,0,0
4163,61,3640.000000,2437,1.000000,564.000000,1.000000,522.000000,0,0,0,0,0,0
4164,61,3640.000000,2438,0.000000,564.000000,0.000000,522.000000,0,0,0,0,0,0
4165,61,3640.000000,2439,0.000000,564.000000,0.000000,522.000000,0,0,0,0,0,0
4166,61,3640.000000,2440,0.000000,564.000000,0.000000,522.000000,0,0,0,0,0,0
4167,61,3640.000000,2441,0.000000,564.000000,0.000000,522.000000,0,0,0,0,0,0
4168,61,3640.000000,2442,0.000000,564.000000,0.000000,522.000000,0,0,0,0,0,0
4169,61,3640.000000,2443,1.000000,565.000000,1.000000,523.000000,0,0,0,0,0,0
4170,61,3640.000000,2444,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4171,61,3640.000000,2445,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4172,61,3640.000000,2446,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4173,61,3640.000000,2447,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4174,61,3640.000000,2448,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4175,61,3640.000000,2449,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4176,61,3640.000000,2450,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4177,61,3640.000000,2451,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4178,61,3640.000000,2452,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4179,61,3640.000000,2453,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4180,61,3640.000000,2454,0.000000,565.000000,0.000000,523.000000,0,0,0,0,0,0
4181,61,3640.000000,2455,1.000000,566.000000,1.000000,524.000000,0,0,0,0,0,0
4182,61,3640.000000,2456,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4183,61,3640.000000,2457,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4184,61,3640.000000,2458,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4185,61,3640.000000,2459,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4186,61,3640.000000,2460,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4187,61,3640.000000,2461,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4188,61,3640.000000,2462,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4189,61,3640.000000,2463,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4190,61,3640.000000,2464,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4191,61,3640.000000,2465,0.000000,566.000000,0.000000,524.000000,0,0,0,0,0,0
4192,61,3640.000000,2466,1.000000,567.000000,1.000000,525.000000,0,0,0,0,0,0
4193,61,3640.000000,2467,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4194,61,3640.000000,2468,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4195,61,3640.000000,2469,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4196,61,3640.000000,2470,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4197,61,3640.000000,2471,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4198,61,3640.000000,2472,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4199,61,3640.000000,2473,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4200,61,3640.000000,2474,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4201,61,3640.000000,2475,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4202,61,3640.000000,2476,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4203,61,3640.000000,2477,0.000000,567.000000,0.000000,525.000000,0,0,0,0,0,0
4204,61,3640.000000,2478,1.000000,568.000000,1.000000,526.000000,0,0,0,0,0,0
4205,61,3640.000000,2479,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4206,61,3640.000000,2480,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4207,61,3640.000000,2481,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4208,61,3640.000000,2482,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4209,61,3640.000000,2483,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4210,61,3640.000000,2484,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4211,61,3640.000000,2485,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4212,61,3640.000000,2486,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4213,61,3640.000000,2487,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4214,61,3640.000000,2488,0.000000,568.000000,0.000000,526.000000,0,0,0,0,0,0
4215,61,3640.000000,2489,1.000000,569.000000,1.000000,527.000000,0,0,0,0,0,0
4216,61,3640.000000,2490,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4217,61,3640.000000,2491,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4218,61,3640.000000,2492,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4219,61,3640.000000,2493,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4220,61,3640.000000,2494,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4221,61,3640.000000,2495,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4222,61,3640.000000,2496,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4223,61,3640.000000,2497,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4224,61,3640.000000,2498,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4225,61,3640.000000,2499,0.000000,569.000000,0.000000,527.000000,0,0,0,0,0,0
4226,61,3640.000000,2500,1.000000,570.000000,1.000000,528.000000,0,0,0,0,0,0
4227,61,3640.000000,2501,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4228,61,3640.000000,2502,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4229,61,3640.000000,2503,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4230,61,3640.000000,2504,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4231,61,3640.000000,2505,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4232,61,3640.000000,2506,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4233,61,3640.000000,2507,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4234,61,3640.000000,2508,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4235,61,3640.000000,2509,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4236,61,3640.000000,2510,0.000000,570.000000,0.000000,528.000000,0,0,0,0,0,0
4237,61,3640.000000,2511,1.000000,571.000000,1.000000,529.000000,0,0,0,0,0,0
4238,61,3640.000000,2512,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4239,61,3640.000000,2513,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4240,61,3640.000000,2514,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4241,61,3640.000000,2515,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4242,61,3640.000000,2516,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4243,61,3640.000000,2517,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4244,61,3640.000000,2518,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4245,61,3640.000000,2519,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4246,61,3640.000000,2520,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4247,61,3640.000000,2521,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4248,61,3640.000000,2522,0.000000,571.000000,0.000000,529.000000,0,0,0,0,0,0
4249,61,3640.000000,2523,1.000000,572.000000,1.000000,530.000000,0,0,0,0,0,0
4250,61,3640.000000,2524,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4251,61,3640.000000,2525,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4252,61,3640.000000,2526,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4253,61,3640.000000,2527,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4254,61,3640.000000,2528,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4255,61,3640.000000,2529,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4256,61,3640.000000,2530,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4257,61,3640.000000,2531,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4258,61,3640.000000,2532,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4259,61,3640.000000,2533,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4260,61,3640.000000,2534,0.000000,572.000000,0.000000,530.000000,0,0,0,0,0,0
4261,61,3640.000000,2535,1.000000,573.000000,1.000000,531.000000,0,0,0,0,0,0
4262,61,3640.000000,2536,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4263,61,3640.000000,2537,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4264,61,3640.000000,2538,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4265,61,3640.000000,2539,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4266,61,3640.000000,2540,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4267,61,3640.000000,2541,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4268,61,3640.000000,2542,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4269,61,3640.000000,2543,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4270,61,3640.000000,2544,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4271,61,3640.000000,2545,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4272,61,3640.000000,2546,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4273,61,3640.000000,2547,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4274,61,3640.000000,2548,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4275,61,3640.000000,2549,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4276,61,3640.000000,2550,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4277,61,3640.000000,2551,0.000000,573.000000,0.000000,531.000000,0,0,0,0,0,0
4278,61,3640.000000,2552,1.000000,574.000000,1.000000,532.000000,0,0,0,0,0,0
4279,61,3640.000000,2553,0.000000,574.000000,0.000000,532.000000,0,0,0,0,0,0
4280,61,3640.000000,2554,0.000000,574.000000,0.000000,532.000000,0,0,0,0,0,0
4281,61,3640.000000,2555,0.000000,574.000000,0.000000,532.000000,0,0,0,0,0,0
4282,61,3640.000000,2556,0.000000,574.000000,0.000000,532.000000,0,0,0,0,0,0
4283,61,3640.000000,2557,1.000000,575.000000,1.000000,533.000000,0,0,0,0,0,0
4284,61,3640.000000,2558,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4285,61,3640.000000,2559,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4286,61,3640.000000,2560,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4287,61,3640.000000,2561,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4288,61,3640.000000,2562,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4289,61,3640.000000,2563,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4290,61,3640.000000,2564,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4291,61,3640.000000,2565,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4292,61,3640.000000,2566,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4293,61,3640.000000,2567,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4294,61,3640.000000,2568,0.000000,575.000000,0.000000,533.000000,0,0,0,0,0,0
4295,61,3640.000000,2569,1.000000,576.000000,1.000000,534.000000,0,0,0,0,0,0
4296,61,3640.000000,2570,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4297,61,3640.000000,2571,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4298,61,3640.000000,2572,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4299,61,3640.000000,2573,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4300,61,3640.000000,2574,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4301,61,3640.000000,2575,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4302,61,3640.000000,2576,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4303,61,3640.000000,2577,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4304,61,3640.000000,2578,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4305,61,3640.000000,2579,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4306,61,3640.000000,2580,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4307,61,3640.000000,2581,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4308,61,3640.000000,2582,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4309,61,3640.000000,2583,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4310,61,3640.000000,2584,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4311,61,3640.000000,2585,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4312,61,3640.000000,2586,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4313,61,3640.000000,2587,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4314,61,3640.000000,2588,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4315,61,3640.000000,2589,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4316,61,3640.000000,2590,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4317,61,3640.000000,2591,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4318,61,3640.000000,2592,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4319,61,3640.000000,2593,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4320,61,3640.000000,2594,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4321,61,3640.000000,2595,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4322,61,3640.000000,2596,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4323,61,3640.000000,2597,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4324,61,3640.000000,2598,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4325,61,3640.000000,2599,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4326,61,3640.000000,2600,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4327,61,3640.000000,2601,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
4328,61,3640.000000,2602,0.000000,576.000000,0.000000,534.000000,0,0,0,0,0,0
